File Name,Component RT,Compound Name,Match Factor,Best Hit,Formula,Model Peak Area,Model Peak Height,Base Peak Area,Component Area,Model Peak MZ,Base Peak MZ
11062023_MP_T3.D,10.6679664442409,"Succinic acid, tridec-2-yn-1-yl 2-methylbutyl ester",55.1638599606895,True,C22H38O4,9555.75101844018,6403.13889587206,9555.75101844018,127618.027557004,43.06,43.06
MP_010824_AVOC_C3.D,10.6942851729185,"Phthalic acid, cyclohexylmethyl 2-nitrophenyl ester",53.2700644460998,True,C21H21NO6,28024.7309898075,13541.771484375,87525.464455227,347564.280386027,149.02,57.08
MP_010824_AVOC_T2.D,10.7153209369698,"Benzene, 1,2,4,5-tetramethyl-",91.0109712506248,True,C10H14,164098.880303865,95899.3515625,164098.880303865,411988.727577357,119.07,119.07
MP_010824_AVOC_T3.D,10.7156291734981,"Benzene, 1,2,4,5-tetramethyl-",92.3365448462154,True,C10H14,83623.0856570732,48332.203125,83623.0856570732,204341.208556397,119.07,119.07
MP_010824_AVOC_C1.D,10.7166977159691,"Benzene, 1,2,4,5-tetramethyl-",93.5335213877856,True,C10H14,176025.987809682,103197.421875,176025.987809682,405661.8810886,119,119
MP_010824_AVOC_CC1.D,10.7172211938824,"Benzene, 1,2,4,5-tetramethyl-",93.545711377487,True,C10H14,215561.661598669,126606.860711395,215561.661598669,496154.381828541,119,119
MP_010824_AVOC_T4.D,10.7172719337354,"Benzene, 1,2,4,5-tetramethyl-",93.5428417728564,True,C10H14,243896.64959351,142557.5625,243896.64959351,561000.301954365,119,119
11062023_MP_C3.D,10.7187044336495,"Ethanone, 1-(3-fluorophenyl)-",68.7505263934214,True,C8H7FO,6035.00788868333,3531.27220473723,11540.8670464577,36772.044222257,123,43
MP_010824_AVOC_C3.D,10.718971258684,"Benzene, 1,2,4,5-tetramethyl-",92.8839096554041,True,C10H14,168296.3092541,101028.0625,331897.586056202,762599.269653847,134.09,119.08
11062023_MP_C3.D,10.7192020074139,"3-Acetyl-2,5-dimethyl furan",65.6051863430721,True,C8H10O2,6035.00788868333,3531.27220473723,11540.8670464577,53389.9056743521,123.02,43.04
11062023_MM_T2.D,10.7192344699794,"Undecane, 2,7-dimethyl-",76.3621231142487,True,C13H28,189445.543821257,48333.5117247986,189445.543821257,560278.437496041,57,57
MP_010824_AVOC_C2.D,10.7192985506781,"Benzene, 1,2,4,5-tetramethyl-",92.9355283061591,True,C10H14,350068.157410767,209788.903721722,350068.157410767,800743.096904991,119,119
11062023_MM_C3.D,10.7204920666832,"Butanoic acid, 5-methyl-2-(1-methylethyl)cyclohexyl ester, (1.alpha.,2.beta.,5.alpha.)-",60.8131042954882,True,C14H26O2,8671.67365629408,3483.08840381396,6370.57749415243,82011.2649895695,71.07,43.04
11062023_MM_T2.D,10.7215062378385,"2,6-Octanedione, 7-methyl-5-(2-methyl-1-propanoyl)-",62.2148167422038,True,C13H22O3,23135.7480537463,10409.8874544432,85381.5198323958,304477.950616815,123.08,43.07
11062023_MM_T1.D,10.721627984109,"Undecane, 5-methyl-",75.5892645823688,True,C12H26,53077.895267086,26033.2538098065,160281.564796502,365746.666041664,71.08,57.07
11062023_MP_T3.D,10.7265177705734,"8-Oxabicyclo[3.2.1]oct-6-en-3-one, 2,4-dimethyl-",64.0958581080579,True,C9H12O2,7386.7734278818,3446.94054422777,7156.88097497553,121825.303614963,81.05,152.09
11062023_MP_T3.D,10.7265177731079,"5-t-Butyl-hexa-3,5-dien-2-one",61.7945538854666,True,C10H16O,7386.7734278818,3446.94054422777,7156.88097497553,120091.081378858,81,152
MP_010824_AVOC_C1.D,10.7375964945735,"Decane, 3,7-dimethyl-",80.4242915311228,True,C12H26,15009.3571594875,8357.91806798029,70023.2038726385,456288.459578274,138.13,71.09
MP_010824_AVOC_CC1.D,10.7381140705701,"Nonane, 5-methyl-5-propyl-",77.801808321931,True,C13H28,106166.735045261,49977.066305495,106166.735045261,506432.076525265,71.09,71.09
11062023_MM_T1.D,10.7381522300992,trans-4a-Methyl-decahydronaphthalene,80.3825351949587,True,C11H20,47176.3740287114,23193.4134155021,46336.0555513825,273753.154724589,81,152
11062023_MM_T2.D,10.7389367478764,trans-4a-Methyl-decahydronaphthalene,81.6529100219933,True,C11H20,47085.7813157958,25955.3856387839,47085.7813157958,306365.037675869,152.13,152.13
MP_010824_AVOC_CC1.D,10.7393523999466,"Decane, 3,7-dimethyl-",86.4423297167301,True,C12H26,106166.735045261,49977.066305495,106166.735045261,388905.089681224,71,71
MP_010824_AVOC_T4.D,10.7395562886841,"Decane, 3,7-dimethyl-",88.4401329987487,True,C12H26,107117.241780517,52442.5120849609,107117.241780517,450802.739464334,71,71
MP_010824_AVOC_C3.D,10.7408782741185,"Decane, 3,7-dimethyl-",88.5686591673852,True,C12H26,122800.594262496,67819.696492498,122800.594262496,613004.585476359,71.09,71.09
MP_010824_AVOC_C2.D,10.7410377676638,"Decane, 3,7-dimethyl-",89.7925854526454,True,C12H26,162380.358766055,73525.6400540421,139814.204127941,685595.048943636,57,71
11062023_MM_T1.D,10.7922877699475,"Benzene, 2-ethyl-1,4-dimethyl-",86.892600849071,True,C10H14,109226.508460114,57527.4609375,109226.508460114,274992.241499311,119.06,119.06
11062023_MM_T2.D,10.7927728297386,"Benzene, 2-ethyl-1,4-dimethyl-",85.1003436306589,True,C10H14,118005.679091063,63215.63671875,118005.679091063,299269.941276559,119,119
MP_010824_AVOC_C3.D,10.8293713271263,"Decane, 2,3,6-trimethyl-",60.2188210627089,True,C13H28,21759.5568035771,13095.3080408532,48192.6639565603,381264.942659116,95,57
MP_010824_AVOC_T2.D,10.8575113146728,1-Methylbicyclo(4.4.0)decane(trans),81.5844470506905,True,C11H20,40306.4566329119,22988.4782703686,40306.4566329119,446565.418465964,152,152
MP_010824_AVOC_T3.D,10.8578182421657,1-Methylbicyclo(4.4.0)decane(trans),84.6448081364884,True,C11H20,19375.8463339275,11235.8861241593,25551.6861481034,219705.671776896,95,152
MP_010824_AVOC_CC1.D,10.8592303934801,1-Methylbicyclo(4.4.0)decane(trans),87.420414925613,True,C11H20,57726.3208136298,32248.5634096998,57726.3208136298,459858.594261428,152.14,152.14
MP_010824_AVOC_C1.D,10.8593566709651,1-Methylbicyclo(4.4.0)decane(trans),87.3734679718254,True,C11H20,47882.7971750667,28050.3719165887,47882.7971750667,407703.426912663,152,152
MP_010824_AVOC_T4.D,10.8597863130066,1-Methylbicyclo(4.4.0)decane(trans),87.2723329589675,True,C11H20,59402.2579616408,33606.606599883,59402.2579616408,480502.903389089,152,152
11062023_MP_T3.D,10.86069756701,"Benzene, 1,2,4,5-tetramethyl-",90.2547208989903,True,C10H14,9781.94256176757,5518.1142578125,19952.1153704224,38388.1992888805,134,119
MP_010824_AVOC_C3.D,10.8607715523883,1-Methylbicyclo(4.4.0)decane(trans),87.5327491705763,True,C11H20,74469.5754986654,41541.7819725061,74469.5754986654,669960.326719775,152,152
MP_010824_AVOC_C2.D,10.8609072792015,1-Methylbicyclo(4.4.0)decane(trans),87.1025715938537,True,C11H20,89925.2784531268,50557.0273018726,89925.2784531268,811625.722078307,152.14,152.14
11062023_MP_T2.D,10.8610680654421,"Benzene, 1,2,4,5-tetramethyl-",89.5368449813971,True,C10H14,52643.7468936464,29723.896484375,52643.7468936464,114873.397401418,119.06,119.06
11062023_MM_T1.D,10.8619226538995,"Benzene, 1,2,4,5-tetramethyl-",93.5235547635197,True,C10H14,158377.55289245,90398.390625,158377.55289245,363978.317832468,119.06,119.06
11062023_MM_T2.D,10.8619608286936,"Benzene, 1,2,4,5-tetramethyl-",93.9412507497223,True,C10H14,172792.26457196,98527.78125,172792.26457196,410444.943763026,119.06,119.06
11062023_MM_C2.D,10.8667993367797,"Benzene, 1,2,4,5-tetramethyl-",72.5314566864942,True,C10H14,5395.25446381384,2821.08354690525,16111.6876789781,74849.7498326688,57.07,119.06
11062023_MM_C3.D,10.8785720301545,trans-Verbenyl caprate,67.7772631634297,True,C20H34O2,2752.33702981793,1920.78108940385,11309.4718765107,75017.208909505,71.07,119.06
11062023_MP_T3.D,10.8786609340159,trans-Verbenyl laureate,67.8711535228562,True,C22H38O2,7194.98238773942,4105.71284274694,19952.1153704224,73675.8243192333,71.08,119.06
11062023_MM_T1.D,10.8791190267097,"Decane, 3,7-dimethyl-",87.278263695905,True,C12H26,64472.8913384348,33113.7217190013,64472.8913384348,294834.385714712,71.08,71.08
11062023_MM_T2.D,10.8793632495313,"Decane, 3,7-dimethyl-",86.0944567622545,True,C12H26,78473.8315751217,34307.8938075934,55028.1574886685,364465.711588945,57,71
11062023_MM_C2.D,10.9057286416878,"Borane, diethyl[1-ethyl-2-(methoxymethyl)-1-butenyl]-, (Z)-",62.6952731406339,True,C12H25BO,141.019119934086,200.494400024414,5395.25446381384,21297.7951950133,166.98,57.07
11062023_MP_T3.D,10.9110402307292,"Sulfurous acid, hexyl 2-pentyl ester",55.5600540729525,True,C11H24O3S,194.507778968819,237.403930664063,6949.5452632382,34258.4975704911,166.97,57.07
MP_010824_AVOC_C1.D,10.91186578185,"Cyclohexane, pentyl-",82.3229610678236,True,C11H22,83513.0484561299,50824.8566934704,83513.0484561299,343653.134711337,83,83
MP_010824_AVOC_CC1.D,10.9120386852447,"Cyclohexane, pentyl-",84.4810461002957,True,C11H22,74434.9031386386,46079.1903745662,108311.502345074,329292.658314044,82.08,83.09
MP_010824_AVOC_T4.D,10.9125072860975,"Cyclohexane, pentyl-",87.3898568103711,True,C11H22,103160.318699447,64269.9284716603,103160.318699447,345067.405739213,83.09,83.09
MP_010824_AVOC_C3.D,10.9134416222651,"Cyclohexane, pentyl-",89.1581374989252,True,C11H22,96401.2260835745,54553.3774183285,150061.904808813,499990.521663433,55.07,83.09
MP_010824_AVOC_C2.D,10.9140980667259,"Cyclohexane, pentyl-",89.5823117745292,True,C11H22,128819.29450435,78568.1538287001,183275.529861905,546648.933907387,82,83
MP_010824_AVOC_T4.D,10.9570499402869,"Benzene, 1-methyl-4-(1-methylpropyl)-",61.6536241161235,True,C11H16,61604.2708767963,34730.1492103414,61604.2708767963,385466.117217158,119,119
MP_010824_AVOC_C2.D,10.9581025229809,"Benzene, 1-methyl-4-(1-methylpropyl)-",62.6885879929334,True,C11H16,92173.4037660406,52448.0256990031,92173.4037660406,515246.906661953,119.08,119.08
MP_010824_AVOC_C3.D,10.9585498819362,"Benzene, 1-methyl-4-(1-methylpropyl)-",67.4870888112651,True,C11H16,31062.445029175,16781.01953125,86060.9384058135,345566.631056988,148.11,119.08
MP_010824_AVOC_C3.D,10.965087202142,"3-Heptene, 4-ethyl-",73.7069033664749,True,C9H18,46055.2010192813,18090.6161032165,40118.2958394293,251019.117982033,55,69
11062023_MM_T1.D,11.0068532335602,trans-4a-Methyl-decahydronaphthalene,84.0517420891265,True,C11H20,31768.0680603801,15627.8471576736,34152.8065238722,280974.469663847,81.06,152.13
11062023_MM_T2.D,11.0069442177136,1-Methylbicyclo(4.4.0)decane(trans),85.0772984646075,True,C11H20,36018.5053894973,19830.9757266312,36018.5053894973,297210.183019598,152.13,152.13
11062023_MP_T2.D,11.0558836505909,"trans-Decalin, 2-methyl-",75.8964017927558,True,C11H20,17022.5565757997,10061.0219893046,22590.2502419363,273425.571016596,82.06,83.07
11062023_MM_T1.D,11.0561915804643,"Cyclohexane, pentyl-",84.6881689048336,True,C11H22,49395.7171379849,30336.823385437,69698.7699599613,269228.004255416,82.07,83.08
11062023_MM_T2.D,11.0563496861065,"Cyclohexane, pentyl-",84.6361598343111,True,C11H22,56690.0968457297,33086.908849637,75453.4811799944,278032.436872272,82.07,83.08
MP_010824_AVOC_T4.D,11.0726677034251,"N-(2,6-Diethylphenyl)-1,1,1-trifluoromethane sulfonamide",62.5133198058257,True,C11H14F3NO2S,132345.355057104,43700.1924450961,132345.355057104,558705.67262453,119,119
MP_010824_AVOC_C3.D,11.0730108842972,"N-(2,6-Diethylphenyl)-1,1,1-trifluoromethane sulfonamide",63.0581436799397,True,C11H14F3NO2S,98456.6378422048,39313.5492675881,185011.126043252,755780.721498317,133,119
MP_010824_AVOC_CC1.D,11.0733989156829,"N-(2,6-Diethylphenyl)-1,1,1-trifluoromethane sulfonamide",59.9080257992688,True,C11H14F3NO2S,123691.834363576,40779.1373411862,123691.834363576,630322.886399291,119.07,119.07
MP_010824_AVOC_C2.D,11.0740507226938,"N-(2,6-Diethylphenyl)-1,1,1-trifluoromethane sulfonamide",61.7664896958508,True,C11H14F3NO2S,196038.571183668,65278.1749054267,196038.571183668,875048.818766188,119.08,119.08
MP_010824_AVOC_C3.D,11.0755239395177,"Benzene, 1-methyl-4-(1-methylpropyl)-",75.5322187824441,True,C11H16,83613.2843610845,28436.5,185011.126043252,420703.508695787,148.11,119.08
MP_010824_AVOC_T4.D,11.091900910302,"Nonane, 4-methyl-5-propyl-",82.9303923481085,True,C13H28,56113.7620295398,39817.9600472827,56113.7620295398,353309.224586413,70.09,70.09
MP_010824_AVOC_C3.D,11.092225870432,"Pyruvic acid, butyl ester",82.3608484423529,True,C7H12O3,40735.7056135,21727.3027120448,71896.5585120425,226629.451419903,55.07,43.08
MP_010824_AVOC_C3.D,11.0924694984719,"Nonane, 4-methyl-5-propyl-",82.0008865227216,True,C13H28,40735.7056135,21727.3027120448,77563.4493570444,437475.7808065,55,70
MP_010824_AVOC_C2.D,11.0927572443238,13.59 Ethyl hexyl acetate<2->,82.0079202377804,True,C10H20O2,75262.3923685118,39461.2395543395,79582.098043506,397640.610498937,57.08,70.09
MP_010824_AVOC_T4.D,11.0927635650469,13.59 Ethyl hexyl acetate<2->,81.5580874103482,True,C10H20O2,56113.7620295398,39817.9600472827,56113.7620295398,272954.612048376,70,70
11062023_MM_T1.D,11.1008827167047,"Benzene, 1-methyl-4-(1-methylpropyl)-",62.6197523584464,True,C11H16,40397.6055402522,21604.43359375,40397.6055402522,266029.704677544,119,119
11062023_MM_T2.D,11.1009533554202,"Benzene, 1-methyl-4-(1-methylpropyl)-",61.7852549999846,True,C11H16,43266.8354777368,23489.9609375,43266.8354777368,285568.23584557,119,119
MP_010824_AVOC_T1.D,11.1031031765658,"2,4-Dihydroxybenzaldehyde, 2TMS derivative",75.2619620390548,True,C13H22O3Si2,347134.974100396,228967.932087823,398258.256895543,1144166.40994065,73,267
MP_010824_AVOC_T3.D,11.1060446799371,"Silane, tetramethyl-",57.3106591673412,True,C4H12Si,274370.449559088,181173.969354119,274370.449559088,463997.554502139,73.05,73.05
MP_010824_AVOC_T2.D,11.1068136671512,"2-Hydroxymandelic acid, ethyl ester, di-TMS",75.2950820473297,True,C16H28O4Si2,530712.374241355,356437.988085081,530712.374241355,1500876.69375977,266.99,266.99
MP_010824_AVOC_T3.D,11.1070866779911,"2,4-Dihydroxybenzaldehyde, 2TMS derivative",75.2361609209822,True,C13H22O3Si2,315118.64154808,212130.697863107,315118.64154808,906316.805088281,267,267
MP_010824_AVOC_T2.D,11.107594377315,"2,4-Dihydroxybenzaldehyde, 2TMS derivative",69.9317804464224,True,C13H22O3Si2,530712.374241355,356437.988085081,530712.374241355,931044.256855365,267,267
MP_010824_AVOC_T4.D,11.1083845082814,"2,4-Dihydroxybenzaldehyde, 2TMS derivative",75.1916293145264,True,C13H22O3Si2,755988.464412609,498365.582331565,755988.464412609,2142222.62644085,266.99,266.99
MP_010824_AVOC_C1.D,11.1086188310835,"2,4-Dihydroxybenzaldehyde, 2TMS derivative",75.4063676939055,True,C13H22O3Si2,660523.033238615,440428.003623847,660523.033238615,1786556.83371389,266.99,266.99
MP_010824_AVOC_CC1.D,11.1087414975948,"2,4-Dihydroxybenzaldehyde, 2TMS derivative",75.1554424841836,True,C13H22O3Si2,730817.540065413,482175.430237663,730817.540065413,2036410.71008019,267,267
MP_010824_AVOC_C3.D,11.1089870628359,"2,4-Dihydroxybenzaldehyde, 2TMS derivative",75.3852082794806,True,C13H22O3Si2,943351.123694194,629152.478860199,943351.123694194,2503479.77325324,266.99,266.99
MP_010824_AVOC_C2.D,11.1091173013775,"2,4-Dihydroxybenzaldehyde, 2TMS derivative",75.2303302608842,True,C13H22O3Si2,1092330.49173211,728337.363916185,1092330.49173211,3051122.65376117,266.99,266.99
MP_010824_AVOC_T4.D,11.1524452670687,"Undecane, 2,6-dimethyl-",75.4439437268274,True,C13H28,100058.281568663,51332.029625877,100058.281568663,444897.515720362,57,57
MP_010824_AVOC_C2.D,11.1530999580453,"Undecane, 6-methyl-",72.4595259501571,True,C12H26,190360.523520359,85883.1674533514,190360.523520359,604200.326843793,57,57
MP_010824_AVOC_C3.D,11.1538403892178,"Dodecane, 6-methyl-",76.9818313116907,True,C13H28,141467.322386231,71810.142578125,141467.322386231,640441.645120096,57,57
MP_010824_AVOC_CC1.D,11.1954960211071,"Benzene, 4-ethenyl-1,2-dimethyl-",59.7871274013388,True,C10H12,54684.0618270051,28056.4246718966,54684.0618270051,631343.328927571,105,105
MP_010824_AVOC_T4.D,11.1955647009438,3-Phenyl-1-butanol,63.5330197370928,True,C10H14O,19099.7871137081,11649.533203125,76594.146754612,687226.285502938,147.95,105.07
MP_010824_AVOC_C3.D,11.1960212110741,"Benzene, (1,2-dimethylpropyl)-",61.4208322791778,True,C11H16,53060.2230548698,29789.453125,67042.4643837084,390490.263824521,106,105
MP_010824_AVOC_C3.D,11.2099549976489,"Benzene, 4-ethenyl-1,2-dimethyl-",74.0449124641109,True,C10H12,41969.0563757472,15866.5836411079,109093.369894491,291153.843982221,115,117
11062023_MM_T1.D,11.2159751315178,"Benzene, 1-ethyl-4-(1-methylethyl)-",63.6392340354194,True,C11H16,86732.1401722258,27158.408203125,86732.1401722258,455224.015374736,119,119
11062023_MM_T2.D,11.2227791425551,"Benzene, 1-ethyl-4-(1-methylethyl)-",62.6492343053796,True,C11H16,94760.8112462761,29306.23046875,94760.8112462761,436414.304797355,119.06,119.06
MP_010824_AVOC_T2.D,11.2295716079622,"Benzene, 1,2,4,5-tetramethyl-",71.522315266777,True,C10H14,106537.316710691,57306.5182174016,106537.316710691,498712.782951648,119.07,119.07
MP_010824_AVOC_C1.D,11.2309352602554,"Benzene, 1,2,4,5-tetramethyl-",65.1297469856228,True,C10H14,117619.42929258,62510.7395173748,117619.42929258,421780.113860866,119,119
MP_010824_AVOC_CC1.D,11.2313675838721,"Benzene, 1,2,4,5-tetramethyl-",70.6174014592586,True,C10H14,145656.022277416,77746.6067353282,145656.022277416,479904.426305073,119.07,119.07
MP_010824_AVOC_T4.D,11.2318226256898,"Benzene, 1,2,4,5-tetramethyl-",67.2868195189966,True,C10H14,163318.340298443,87163.3462083947,163318.340298443,504475.641658528,119,119
MP_010824_AVOC_C3.D,11.2322515557454,"Benzene, 1,2,4,5-tetramethyl-",69.1736827317643,True,C10H14,99014.9399764696,57166.76953125,222505.76267472,695947.668381351,134,119
MP_010824_AVOC_C2.D,11.232489054645,"Benzene, 1,2,4,5-tetramethyl-",66.7321123510281,True,C10H14,237819.603859038,128858.293258186,237819.603859038,731478.841767695,119,119
11062023_MM_C3.D,11.2402686915747,"Silane, tetramethyl-",77.8737651015003,True,C4H12Si,89119.0161681242,57208.92578125,89119.0161681242,108046.183763642,73.02,73.02
11062023_MP_C3.D,11.2414393012839,"2-Hydroxymandelic acid, ethyl ester, di-TMS",75.0752131089061,True,C16H28O4Si2,147894.617173205,97497.6171875,134289.643737304,430316.520551374,266.97,73.04
11062023_MP_C1.D,11.2417979305112,"2,4-Dihydroxybenzaldehyde, 2TMS derivative",76.2594125759881,True,C13H22O3Si2,55757.5721972644,37482.22265625,55757.5721972644,156940.834904109,266.97,266.97
11062023_MP_T3.D,11.2420180692131,"2,4-Dihydroxybenzaldehyde, 2TMS derivative",74.7881319212555,True,C13H22O3Si2,337010.154073561,220846.006789933,337010.154073561,969937.151859059,267,267
11062023_MP_T2.D,11.2420540011516,"2,4-Dihydroxybenzaldehyde, 2TMS derivative",75.31711248874,True,C13H22O3Si2,23862.9082759398,15901.6689453125,730177.036647431,2092350.45520885,269.97,266.98
11062023_MM_T3.D,11.2421571672471,"2,5-Dihydroxybenzaldehyde, 2TMS derivative",75.017497096963,True,C13H22O3Si2,49620.9476746919,32372,49620.9476746919,143537.849342625,267,267
11062023_MM_C2.D,11.24224518322,"2,4-Dihydroxybenzaldehyde, 2TMS derivative",75.2847544718539,True,C13H22O3Si2,139538.433434789,91896.5,139538.433434789,389778.609284314,267,267
11062023_MP_C2.D,11.2423871489609,"2,4-Dihydroxybenzaldehyde, 2TMS derivative",77.5615931451104,True,C13H22O3Si2,27529.6516688531,18348.09765625,25120.2923104689,71051.4222677729,266.97,73.01
11062023_MP_T1.D,11.2426437448216,"2,4-Dihydroxybenzaldehyde, 2TMS derivative",75.526407823941,True,C13H22O3Si2,20626.7097926633,13291.0830078125,20626.7097926633,55211.5195890916,267,267
11062023_MM_C3.D,11.2426618422911,"2,4-Dihydroxybenzaldehyde, 2TMS derivative",75.8337009531859,True,C13H22O3Si2,97797.9117030647,63265.7032204708,97797.9117030647,272011.172167413,267,267
11062023_MM_T1.D,11.2428884253257,"2,4-Dihydroxybenzaldehyde, 2TMS derivative",75.2985723073699,True,C13H22O3Si2,1173761.68723678,767385.593206476,1173761.68723678,3309344.28095213,267,267
